year_week,region,category,total_units,avg_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption,year,month,quarter,week_number,week_start,avg_unit_cost_usd,avg_selling_price_usd,avg_cube_ft,avg_gross_margin_usd,avg_margin_pct,avg_holding_cost_daily,avg_stockout_penalty,avg_volume_m3,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost,home_ship_cost,home_lead_time,home_distance_km,home_lane_efficiency,carbon_distance_km,carbon_weight_tonnes,carbon_kg_per_unit,lag_1_week_demand,lag_2_week_demand,lag_4_week_demand,rolling_4wk_mean,rolling_4wk_std,demand_trend,weeks_since_epoch,is_q4,region_demand_rank,category_velocity
2024-W39,West,ELECTRONICS,247.0,119.31666666666666,0,1,1,0.2396190476190476,2024,9,3,39,2024-09-23,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,104.0,58.0,224.0,165.0,100.88277025009441,-120.0,12,0,1,0.168601
2024-W40,West,ELECTRONICS,266.0,112.54833333333333,0,1,1,0.08741496598639453,2024,10,4,40,2024-09-30,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,247.0,104.0,274.0,170.75,105.89735596321563,-27.0,13,1,1,0.141942
2024-W41,West,ELECTRONICS,82.0,163.57,0,1,1,0.24972789115646257,2024,10,4,41,2024-10-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,266.0,247.0,58.0,168.75,103.3420695231779,208.0,14,1,11,0.034687
2024-W42,West,ELECTRONICS,78.0,176.855,0,1,1,0.023282312925170034,2024,10,4,42,2024-10-14,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,82.0,266.0,104.0,174.75,95.13980940349488,-22.0,15,1,11,0.038405
2024-W43,West,ELECTRONICS,140.0,154.38666666666668,0,1,1,0.23497448979591834,2024,10,4,43,2024-10-21,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,78.0,82.0,247.0,168.25,102.21015931240234,-169.0,16,1,4,0.069548
2024-W44,West,ELECTRONICS,307.0,124.97714285714287,0,1,1,0.11890873015873019,2024,10,4,44,2024-10-28,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,140.0,78.0,266.0,141.5,87.70214744615247,-126.0,17,1,3,0.115718
2024-W45,West,ELECTRONICS,279.0,100.2425,1,1,1,0.245578231292517,2024,11,4,45,2024-11-04,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,307.0,140.0,82.0,151.75,107.30757972606905,225.0,18,1,1,0.114157
2024-W46,West,ELECTRONICS,287.0,142.04,1,1,0,0.1418820861678005,2024,11,4,46,2024-11-11,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,279.0,307.0,78.0,201.0,109.80285363626332,201.0,19,1,1,0.109292
2024-W47,West,ELECTRONICS,106.0,113.41,1,1,1,0.23024999999999998,2024,11,4,47,2024-11-18,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,287.0,279.0,140.0,253.25,76.4128043371441,147.0,20,1,10,0.040167
2024-W48,West,ELECTRONICS,58.0,152.745,1,1,1,0.17051298701298706,2024,11,4,48,2024-11-25,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,106.0,287.0,307.0,244.75,93.24653702238312,-201.0,21,1,16,0.025824
2024-W49,West,ELECTRONICS,162.0,128.512,1,1,1,0.23797979797979796,2024,12,4,49,2024-12-02,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,58.0,106.0,279.0,182.5,117.73557944252309,-221.0,22,1,8,0.04927
2024-W50,West,ELECTRONICS,462.0,135.95909090909092,1,1,1,0.17953463203463202,2024,12,4,50,2024-12-09,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,162.0,58.0,287.0,153.25,98.7771059844672,-125.0,23,1,1,0.159862
2024-W51,West,ELECTRONICS,425.0,102.91444444444444,1,1,1,0.08586507936507935,2024,12,4,51,2024-12-16,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,462.0,162.0,106.0,197.0,181.7067234125731,356.0,24,1,1,0.148239
2024-W52,West,ELECTRONICS,179.0,124.685,1,1,1,0.1892380952380952,2024,12,4,52,2024-12-23,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,425.0,462.0,58.0,276.75,197.7496312680928,367.0,25,1,4,0.063229
2025-W01,West,ELECTRONICS,216.0,128.368,1,1,1,0.04426373626373625,2024,12,4,1,2024-12-30,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,179.0,425.0,162.0,307.0,158.49079889171273,17.0,26,1,6,0.059504
2025-W02,West,ELECTRONICS,487.0,94.80727272727273,1,1,1,0.24195304695304692,2025,1,1,2,2025-01-06,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,216.0,179.0,462.0,320.5,143.62567087165627,-246.0,27,0,2,0.126625
2025-W03,West,ELECTRONICS,353.0,108.0025,1,1,1,0.03699443413729127,2025,1,1,3,2025-01-13,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,487.0,216.0,425.0,326.75,152.12796148856614,62.0,28,0,3,0.100915
2025-W04,West,ELECTRONICS,466.0,118.65749999999998,1,1,1,0.1810111317254174,2025,1,1,4,2025-01-20,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,353.0,487.0,179.0,308.75,140.43830199296298,174.0,29,0,1,0.125742
2025-W05,West,ELECTRONICS,300.0,155.35875,1,1,1,0.040238095238095246,2025,1,1,5,2025-01-27,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,466.0,353.0,216.0,380.5,124.45748939564331,250.0,30,0,5,0.063264
2025-W06,West,ELECTRONICS,254.0,147.81428571428572,1,1,1,0.16020408163265307,2025,2,1,6,2025-02-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,300.0,466.0,487.0,401.5,89.67534034876404,-187.0,31,0,4,0.072675
2025-W07,West,ELECTRONICS,427.0,132.73090909090908,1,1,1,0.09115027829313546,2025,2,1,7,2025-02-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,254.0,300.0,353.0,343.25,91.28481071167683,-99.0,32,0,1,0.128421
2025-W08,West,ELECTRONICS,613.0,82.59692307692308,1,0,1,0.19218923933209647,2025,2,1,8,2025-02-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,427.0,254.0,466.0,361.75,100.91043883893612,-39.0,33,0,1,0.162599
2025-W09,West,ELECTRONICS,78.0,138.94,1,0,1,0.13747835497835498,2025,3,1,9,2025-02-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,613.0,427.0,300.0,398.5,160.62897206502527,313.0,34,0,17,0.021529
2025-W10,West,ELECTRONICS,385.0,112.495,1,0,1,0.13541743970315395,2025,3,1,10,2025-03-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,78.0,613.0,254.0,343.0,229.56625768319407,-176.0,35,0,2,0.107813
2025-W11,West,ELECTRONICS,382.0,159.78777777777776,1,0,1,0.23288497217068646,2025,3,1,11,2025-03-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,385.0,78.0,427.0,375.75,221.85186499103406,-42.0,36,0,2,0.108277
2025-W12,West,ELECTRONICS,364.0,128.9611111111111,1,0,1,0.11504483611626469,2025,3,1,12,2025-03-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,382.0,385.0,613.0,364.5,219.51537531571677,-231.0,37,0,2,0.097404
2025-W13,West,ELECTRONICS,391.0,145.59,1,0,1,0.21243970315398886,2025,3,1,13,2025-03-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,364.0,382.0,78.0,302.25,149.78734926555046,286.0,38,0,3,0.104239
2025-W14,West,ELECTRONICS,344.0,136.80444444444444,1,0,1,0.07522263450834879,2025,3,1,14,2025-03-31,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,391.0,364.0,385.0,380.5,11.61895003862225,6.0,39,0,5,0.066965
2025-W15,West,ELECTRONICS,275.0,133.9975,1,0,1,0.2589053803339517,2025,4,2,15,2025-04-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,344.0,391.0,382.0,370.25,20.79062288629179,-38.0,40,0,8,0.055499
2025-W16,West,ELECTRONICS,337.0,129.24428571428572,1,0,1,0.008316326530612253,2025,4,2,16,2025-04-14,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,275.0,344.0,364.0,343.5,49.561409718987335,-89.0,41,0,3,0.085166
2025-W17,West,ELECTRONICS,453.0,118.07272727272726,1,0,1,0.2551298701298701,2025,4,2,17,2025-04-21,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,337.0,275.0,391.0,336.75,47.640144136361855,-54.0,42,0,2,0.100443
2025-W18,West,ELECTRONICS,327.0,157.27375,1,0,0,0.030640074211502773,2025,5,2,18,2025-04-28,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,453.0,337.0,344.0,352.25,73.97916373322063,109.0,43,0,4,0.074403
2025-W19,West,ELECTRONICS,443.0,124.649,1,0,1,0.24707792207792206,2025,5,2,19,2025-05-05,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,327.0,453.0,275.0,348.0,75.09105583667517,52.0,44,0,2,0.090853
2025-W20,West,ELECTRONICS,440.0,126.56777777777776,1,0,1,0.1257235621521336,2025,5,2,20,2025-05-12,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,443.0,327.0,337.0,390.0,67.22102845588326,106.0,45,0,2,0.105566
2025-W21,West,ELECTRONICS,336.0,165.85857142857142,1,0,1,0.22478664192949904,2025,5,2,21,2025-05-19,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,440.0,443.0,453.0,415.75,59.42712624158545,-13.0,46,0,4,0.068881
2025-W22,West,ELECTRONICS,209.0,148.578,1,0,1,0.1653246753246753,2025,5,2,22,2025-05-26,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,336.0,440.0,327.0,386.5,63.62651438931204,9.0,47,0,7,0.056716
2025-W23,West,ELECTRONICS,276.0,80.51714285714286,1,0,1,0.1527891156462585,2025,6,2,23,2025-06-02,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,209.0,336.0,443.0,357.0,110.49886877249016,-234.0,48,0,5,0.059317
2025-W24,West,ELECTRONICS,423.0,113.62222222222222,1,0,1,0.2516141001855287,2025,6,2,24,2025-06-09,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,276.0,209.0,440.0,315.25,98.01828060792197,-164.0,49,0,2,0.096619
2025-W25,West,ELECTRONICS,390.0,151.1211111111111,1,0,1,0.1513450834879406,2025,6,2,25,2025-06-16,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,423.0,276.0,336.0,311.0,90.91754506144564,87.0,50,0,3,0.093458
2025-W26,West,ELECTRONICS,563.0,128.61923076923077,1,0,1,0.14568645640074213,2025,6,2,26,2025-06-23,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,390.0,423.0,209.0,324.5,99.47361459201127,181.0,51,0,2,0.121336
2025-W27,West,ELECTRONICS,155.0,123.90333333333335,1,0,1,0.08361008039579468,2025,6,2,27,2025-06-30,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,563.0,390.0,276.0,413.0,118.17783210061013,287.0,52,0,14,0.034224
2025-W28,West,ELECTRONICS,295.0,137.24,1,0,1,0.1736734693877551,2025,7,3,28,2025-07-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,155.0,563.0,423.0,382.75,169.34456983716169,-268.0,53,0,7,0.061407
2025-W29,West,ELECTRONICS,327.0,152.73499999999999,1,0,1,0.11903125445982586,2025,7,3,29,2025-07-14,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,295.0,155.0,390.0,350.75,171.28606676162153,-95.0,54,0,3,0.075976
2025-W30,West,ELECTRONICS,254.0,127.75,1,0,1,0.20013986013986013,2025,7,3,30,2025-07-21,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,327.0,295.0,563.0,335.0,169.35957801868386,-236.0,55,0,4,0.078735
2025-W31,West,ELECTRONICS,286.0,117.26714285714286,0,0,1,0.12144871794871792,2025,7,3,31,2025-07-28,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,254.0,327.0,155.0,257.75,74.73230002259174,99.0,56,0,5,0.064356
2025-W32,West,ELECTRONICS,275.0,121.16999999999999,0,0,1,0.18465873015873016,2025,8,3,32,2025-08-04,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,286.0,254.0,295.0,290.5,30.027764929589193,-9.0,57,0,3,0.095222
2025-W33,West,ELECTRONICS,292.0,144.058,0,0,1,0.1398506493506493,2025,8,3,33,2025-08-11,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,275.0,286.0,327.0,285.5,30.686587732536616,-52.0,58,0,4,0.080286
2025-W34,West,ELECTRONICS,269.0,151.13400000000001,0,0,1,0.21447330447330448,2025,8,3,34,2025-08-18,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,292.0,275.0,254.0,276.75,16.720745597410826,38.0,59,0,4,0.082871
2025-W35,West,ELECTRONICS,89.0,103.225,0,0,1,0.1788210678210678,2025,8,3,35,2025-08-25,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,269.0,292.0,286.0,280.5,10.408329997330675,-17.0,60,0,13,0.029373
2025-W36,West,ELECTRONICS,114.0,71.62333333333333,0,0,1,0.1608214285714286,2025,9,3,36,2025-09-01,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,89.0,269.0,275.0,231.25,95.33231351435882,-186.0,61,0,9,0.037823
2025-W37,West,ELECTRONICS,180.0,149.66,0,0,1,0.23549999999999996,2025,9,3,37,2025-09-08,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,114.0,89.0,292.0,191.0,104.27207999587746,-178.0,62,0,7,0.067039
2025-W38,West,ELECTRONICS,166.0,108.535,0,0,1,0.02104308390022674,2025,9,3,38,2025-09-15,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,180.0,114.0,269.0,163.0,80.41973223863242,-89.0,63,0,6,0.049537
2025-W39,West,ELECTRONICS,266.0,125.41857142857144,0,0,1,0.20460317460317462,2025,9,3,39,2025-09-22,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,166.0,180.0,89.0,137.25,42.90590479953392,77.0,64,0,2,0.090108
2025-W40,West,ELECTRONICS,320.0,131.48,0,0,1,0.1449801587301587,2025,10,4,40,2025-09-29,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,266.0,166.0,114.0,181.5,63.08459928276209,152.0,65,1,1,0.137162
2025-W41,West,ELECTRONICS,291.0,183.26,0,0,1,0.012644557823129272,2025,10,4,41,2025-10-06,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,320.0,266.0,180.0,233.0,72.92918940086108,140.0,66,1,2,0.115798
2025-W42,West,ELECTRONICS,252.0,111.60799999999999,0,0,1,0.020925170068027212,2025,10,4,42,2025-10-13,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,291.0,320.0,166.0,260.75,66.90976510694584,125.0,67,1,1,0.110915
2025-W43,West,ELECTRONICS,219.0,142.278,0,0,1,0.0984761904761905,2025,10,4,43,2025-10-20,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,252.0,291.0,266.0,282.25,29.892864254422562,-14.0,68,1,2,0.106518
2025-W44,West,ELECTRONICS,91.0,143.24,0,0,1,0.10064285714285712,2025,10,4,44,2025-10-27,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,219.0,252.0,320.0,270.5,44.2153819388683,-101.0,69,1,11,0.047248
2025-W45,West,ELECTRONICS,107.0,167.56,0,0,0,-0.0019999999999999623,2025,11,4,45,2025-11-03,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,91.0,219.0,291.0,213.25,86.65015868421708,-200.0,70,1,4,0.066295
2025-W46,West,ELECTRONICS,151.0,141.09666666666666,0,0,1,0.06335714285714286,2025,11,4,46,2025-11-10,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,107.0,91.0,252.0,167.25,80.21793232604958,-145.0,71,1,2,0.107092
2025-W47,West,ELECTRONICS,35.0,102.84,0,0,0,0.10726190476190475,2025,11,4,47,2025-11-17,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,151.0,107.0,219.0,142.0,57.259642564957296,-68.0,72,1,15,0.024306
2025-W48,West,ELECTRONICS,157.0,98.12333333333333,0,0,1,0.1213095238095238,2025,11,4,48,2025-11-24,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,35.0,151.0,91.0,96.0,47.93050524804986,-56.0,73,1,4,0.102014
2025-W49,West,ELECTRONICS,117.0,114.72,0,0,0,0.021428571428571432,2025,12,4,49,2025-12-01,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,157.0,35.0,107.0,112.5,56.27018156478026,50.0,74,1,1,0.137972
2025-W50,West,ELECTRONICS,93.0,135.83666666666667,0,0,1,-0.003809523809523842,2025,12,4,50,2025-12-08,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,117.0,157.0,151.0,115.0,56.166419386201476,-34.0,75,1,2,0.159794
2025-W51,West,ELECTRONICS,48.0,153.05,0,0,0,-0.2942857142857144,2025,12,4,51,2025-12-15,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,93.0,117.0,35.0,100.5,51.02613709332374,58.0,76,1,6,0.079339
2026-W01,West,ELECTRONICS,32.0,41.34,0,0,1,-0.21714285714285714,2026,1,1,1,2025-12-29,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-WEST,110000,1680,1.5,1,500,1.0,500,0.002189176484703059,0.067864,48.0,93.0,157.0,103.75,45.58782732265272,-109.0,78,0,7,0.075472
