year_week,week_start,region,category,total_units,predicted_units,residual,split
2025-W24,2025-06-09,South,KITCHEN,139.0,137.80271221581907,1.1972877841809293,train
2025-W25,2025-06-16,South,KITCHEN,63.0,62.25365880343076,0.7463411965692401,train
2025-W26,2025-06-23,South,KITCHEN,79.0,79.46873354800448,-0.4687335480044794,train
2025-W27,2025-06-30,South,KITCHEN,255.0,255.2532820819234,-0.25328208192340185,train
2025-W28,2025-07-07,South,KITCHEN,284.0,283.52588259692766,0.4741174030723414,train
2025-W29,2025-07-14,South,KITCHEN,208.0,208.6990156501846,-0.6990156501846059,train
2025-W30,2025-07-21,South,KITCHEN,397.0,397.4243022340918,-0.42430223409178325,train
2025-W31,2025-07-28,South,KITCHEN,43.0,43.518955600234975,-0.5189556002349747,train
2025-W32,2025-08-04,South,KITCHEN,107.0,106.7362197538794,0.2637802461206036,train
2025-W33,2025-08-11,South,KITCHEN,224.0,225.6430078177443,-1.6430078177442908,train
2025-W35,2025-08-25,South,KITCHEN,196.0,195.22115310273597,0.7788468972640317,train
2025-W36,2025-09-01,South,KITCHEN,159.0,160.52384096457786,-1.5238409645778574,train
2025-W37,2025-09-08,South,KITCHEN,124.0,131.75804515840534,-7.758045158405338,train
2025-W38,2025-09-15,South,KITCHEN,128.0,128.5394410133156,-0.53944101331561,train
2025-W39,2025-09-22,South,KITCHEN,144.0,146.02172676362264,-2.021726763622638,train
2025-W40,2025-09-29,South,KITCHEN,130.0,132.18585567572703,-2.1858556757270264,train
2025-W41,2025-10-06,South,KITCHEN,193.0,191.9671907471398,1.0328092528602042,train
2025-W42,2025-10-13,South,KITCHEN,47.0,47.67484172408079,-0.6748417240807925,train
2025-W43,2025-10-20,South,KITCHEN,61.0,61.378341479952326,-0.3783414799523257,train
2025-W44,2025-10-27,South,KITCHEN,116.0,118.7525497319209,-2.752549731920894,train
2025-W45,2025-11-03,South,KITCHEN,80.0,77.06357051906697,2.936429480933029,train
2025-W46,2025-11-10,South,KITCHEN,109.0,109.81997145491019,-0.8199714549101884,train
2025-W47,2025-11-17,South,KITCHEN,150.0,149.6344183903941,0.36558160960589703,train
2024-W31,2024-07-29,South,PET,33.0,39.53022868890328,-6.530228688903279,train
2024-W33,2024-08-12,South,PET,56.0,56.26728071746338,-0.2672807174633789,train
2024-W34,2024-08-19,South,PET,70.0,69.80206528656264,0.19793471343736257,train
2024-W35,2024-08-26,South,PET,24.0,24.30050125431467,-0.30050125431467123,train
2024-W37,2024-09-09,South,PET,71.0,71.1303740556342,-0.13037405563420634,train
2024-W38,2024-09-16,South,PET,47.0,46.518081788912106,0.4819182110878941,train
2024-W41,2024-10-07,South,PET,86.0,86.38109393372314,-0.38109393372313605,train
2024-W42,2024-10-14,South,PET,113.0,113.076007279953,-0.0760072799530036,train
2024-W43,2024-10-21,South,PET,98.0,99.47207834475584,-1.4720783447558432,train
2024-W44,2024-10-28,South,PET,32.0,32.444074829329914,-0.4440748293299137,train
2024-W45,2024-11-04,South,PET,73.0,75.55747372228124,-2.5574737222812445,train
2024-W46,2024-11-11,South,PET,40.0,40.40511963132658,-0.4051196313265777,train
2024-W47,2024-11-18,South,PET,100.0,101.12942274975993,-1.1294227497599252,train
2024-W48,2024-11-25,South,PET,16.0,16.908927827358443,-0.9089278273584434,train
2024-W49,2024-12-02,South,PET,124.0,123.20625050122709,0.793749498772911,train
2024-W50,2024-12-09,South,PET,126.0,125.7141029312668,0.2858970687332061,train
2024-W51,2024-12-16,South,PET,75.0,74.67026960998004,0.32973039001996085,train
2024-W52,2024-12-23,South,PET,48.0,46.611285133131446,1.388714866868554,train
2025-W01,2024-12-30,South,PET,345.0,345.26162562564235,-0.2616256256423526,train
2025-W02,2025-01-06,South,PET,207.0,206.60072737285077,0.3992726271492302,train
2025-W03,2025-01-13,South,PET,144.0,144.35835385303227,-0.35835385303226985,train
2025-W04,2025-01-20,South,PET,122.0,121.95126467484867,0.04873532515132695,train
2025-W05,2025-01-27,South,PET,184.0,185.0325856572446,-1.0325856572445957,train
2025-W06,2025-02-03,South,PET,225.0,223.14355994875748,1.8564400512425152,train
2025-W07,2025-02-10,South,PET,110.0,109.15603331422805,0.8439666857719459,train
2025-W08,2025-02-17,South,PET,144.0,143.67497851476932,0.3250214852306783,train
2025-W09,2025-02-24,South,PET,121.0,120.2755765773928,0.7244234226072024,train
2025-W10,2025-03-03,South,PET,78.0,78.01334590407127,-0.01334590407127223,train
2025-W11,2025-03-10,South,PET,109.0,109.81439390342109,-0.8143939034210916,train
2025-W12,2025-03-17,South,PET,72.0,70.46278500717959,1.5372149928204095,train
2025-W13,2025-03-24,South,PET,66.0,66.88295797420153,-0.8829579742015312,train
2025-W14,2025-03-31,South,PET,106.0,106.38054156426716,-0.3805415642671619,train
2025-W15,2025-04-07,South,PET,146.0,145.41299533600167,0.5870046639983286,train
2025-W16,2025-04-14,South,PET,204.0,206.31529322855405,-2.3152932285540544,train
2025-W17,2025-04-21,South,PET,32.0,31.584414698114927,0.4155853018850735,train
2025-W18,2025-04-28,South,PET,166.0,166.05723182184624,-0.0572318218462442,train
2025-W19,2025-05-05,South,PET,229.0,227.1946892908949,1.8053107091051004,train
2025-W20,2025-05-12,South,PET,29.0,28.531714582572185,0.4682854174278148,train
2025-W21,2025-05-19,South,PET,211.0,211.86125315270328,-0.8612531527032843,train
2025-W22,2025-05-26,South,PET,227.0,228.7565576810213,-1.7565576810212917,train
2025-W23,2025-06-02,South,PET,100.0,99.53307869425996,0.4669213057400441,train
2025-W24,2025-06-09,South,PET,291.0,289.74465553630523,1.2553444636947688,train
2025-W25,2025-06-16,South,PET,277.0,277.59567576023244,-0.5956757602324387,train
2025-W26,2025-06-23,South,PET,67.0,67.22916850940736,-0.22916850940735856,train
2025-W27,2025-06-30,South,PET,131.0,131.55253450297914,-0.5525345029791424,train
2025-W28,2025-07-07,South,PET,245.0,246.56254102324476,-1.562541023244762,train
2025-W29,2025-07-14,South,PET,164.0,164.06294637999514,-0.06294637999513952,train
2025-W31,2025-07-28,South,PET,33.0,32.809107544789796,0.1908924552102036,train
2025-W32,2025-08-04,South,PET,141.0,142.0132156604429,-1.01321566044291,train
2025-W33,2025-08-11,South,PET,221.0,223.29935132031912,-2.2993513203191185,train
2025-W34,2025-08-18,South,PET,126.0,124.70829127845461,1.2917087215453904,train
2025-W35,2025-08-25,South,PET,138.0,137.89763328883282,0.10236671116717844,train
2025-W36,2025-09-01,South,PET,90.0,89.84247708009137,0.15752291990862943,train
2025-W37,2025-09-08,South,PET,108.0,108.64074724336105,-0.6407472433610479,train
2025-W38,2025-09-15,South,PET,46.0,45.50100239825858,0.49899760174142216,train
2025-W39,2025-09-22,South,PET,113.0,112.38959057298726,0.6104094270127405,train
2025-W40,2025-09-29,South,PET,97.0,98.47230943710221,-1.4723094371022114,train
2025-W41,2025-10-06,South,PET,295.0,295.32889450978666,-0.32889450978666446,train
2025-W42,2025-10-13,South,PET,149.0,148.85515083226633,0.14484916773366763,train
2025-W43,2025-10-20,South,PET,30.0,31.03429127445173,-1.0342912744517285,train
2025-W45,2025-11-03,South,PET,46.0,46.47512824189485,-0.4751282418948506,train
2025-W47,2025-11-17,South,PET,35.0,34.22313587814292,0.7768641218570806,train
2024-W30,2024-07-22,South,TOYS,32.0,30.615238918870144,1.3847610811298559,train
2024-W32,2024-08-05,South,TOYS,31.0,31.727585052124624,-0.7275850521246241,train
2024-W33,2024-08-12,South,TOYS,27.0,27.057335017865324,-0.05733501786532358,train
2024-W35,2024-08-26,South,TOYS,18.0,18.483063739597863,-0.4830637395978634,train
2024-W37,2024-09-09,South,TOYS,103.0,101.99731135863699,1.002688641363008,train
2024-W38,2024-09-16,South,TOYS,71.0,70.34793815211822,0.6520618478817823,train
2024-W39,2024-09-23,South,TOYS,44.0,44.717345134512634,-0.7173451345126338,train
2024-W40,2024-09-30,South,TOYS,72.0,72.93068977868094,-0.9306897786809429,train
2024-W41,2024-10-07,South,TOYS,72.0,73.72342269076282,-1.723422690762817,train
2024-W42,2024-10-14,South,TOYS,108.0,106.48640995908279,1.513590040917208,train
2024-W43,2024-10-21,South,TOYS,92.0,92.02351088661281,-0.023510886612811532,train
2024-W44,2024-10-28,South,TOYS,101.0,101.19468384042437,-0.19468384042437492,train
2024-W45,2024-11-04,South,TOYS,186.0,185.52068499286906,0.47931500713093556,train
2024-W46,2024-11-11,South,TOYS,134.0,133.21879549400032,0.7812045059996819,train
2024-W47,2024-11-18,South,TOYS,151.0,152.0409930230633,-1.0409930230632938,train
2024-W48,2024-11-25,South,TOYS,30.0,30.163299667958572,-0.16329966795857231,train
2024-W49,2024-12-02,South,TOYS,75.0,74.52731395591371,0.4726860440862879,train
2024-W51,2024-12-16,South,TOYS,119.0,118.45409541040657,0.5459045895934338,train
2024-W52,2024-12-23,South,TOYS,169.0,169.39120181446575,-0.3912018144657452,train
2025-W01,2024-12-30,South,TOYS,202.0,201.19733797561082,0.8026620243891784,train
2025-W02,2025-01-06,South,TOYS,122.0,121.55746409173403,0.4425359082659668,train
2025-W03,2025-01-13,South,TOYS,72.0,72.8156022135105,-0.8156022135105019,train
2025-W04,2025-01-20,South,TOYS,207.0,205.04280601432285,1.9571939856771507,train
2025-W05,2025-01-27,South,TOYS,131.0,131.47894177558777,-0.47894177558777074,train
2025-W06,2025-02-03,South,TOYS,200.0,200.24202820551818,-0.2420282055181815,train
2025-W07,2025-02-10,South,TOYS,49.0,49.792319524789725,-0.7923195247897254,train
2025-W08,2025-02-17,South,TOYS,238.0,237.30567846400777,0.6943215359922306,train
2025-W10,2025-03-03,South,TOYS,163.0,163.24738120262904,-0.24738120262904317,train
2025-W11,2025-03-10,South,TOYS,70.0,69.906882119055,0.09311788094500173,train
2025-W12,2025-03-17,South,TOYS,209.0,208.57446023819543,0.425539761804572,train
2025-W13,2025-03-24,South,TOYS,67.0,67.3424346469397,-0.3424346469396937,train
2025-W14,2025-03-31,South,TOYS,82.0,79.77736610535695,2.222633894643053,train
2025-W15,2025-04-07,South,TOYS,38.0,38.9979724126306,-0.9979724126306024,train
2025-W16,2025-04-14,South,TOYS,120.0,121.51268668243941,-1.5126866824394085,train
2025-W17,2025-04-21,South,TOYS,66.0,66.47202926886312,-0.4720292688631247,train
2025-W18,2025-04-28,South,TOYS,135.0,136.67005009518567,-1.6700500951856725,train
2025-W19,2025-05-05,South,TOYS,125.0,124.50533147806355,0.49466852193644684,train
2025-W20,2025-05-12,South,TOYS,160.0,161.63210835971347,-1.6321083597134702,train
2025-W21,2025-05-19,South,TOYS,242.0,241.6261329987805,0.37386700121950867,train
2025-W22,2025-05-26,South,TOYS,252.0,251.45484427060867,0.5451557293913254,train
2025-W23,2025-06-02,South,TOYS,269.0,265.926436461817,3.0735635381830093,train
2025-W24,2025-06-09,South,TOYS,149.0,150.36360188430032,-1.3636018843003228,train
2025-W25,2025-06-16,South,TOYS,132.0,133.28167907966662,-1.2816790796666169,train
2025-W26,2025-06-23,South,TOYS,173.0,173.05251907677567,-0.05251907677566692,train
2025-W27,2025-06-30,South,TOYS,170.0,169.54669858210914,0.4533014178908559,train
2025-W28,2025-07-07,South,TOYS,219.0,218.76368472504544,0.2363152749545634,train
2025-W29,2025-07-14,South,TOYS,226.0,226.5761338493524,-0.5761338493524022,train
2025-W30,2025-07-21,South,TOYS,145.0,144.51512660686276,0.4848733931372351,train
2025-W31,2025-07-28,South,TOYS,190.0,185.5469299834799,4.453070016520087,train
2025-W32,2025-08-04,South,TOYS,120.0,119.76921769858141,0.2307823014185857,train
2025-W33,2025-08-11,South,TOYS,142.0,141.96952104613294,0.030478953867060454,train
2025-W34,2025-08-18,South,TOYS,74.0,74.8825446454649,-0.882544645464904,train
2025-W35,2025-08-25,South,TOYS,64.0,63.44620907681005,0.5537909231899505,train
2025-W36,2025-09-01,South,TOYS,68.0,65.4196210309887,2.5803789690113064,train
2025-W37,2025-09-08,South,TOYS,134.0,134.36593816413003,-0.36593816413002855,train
2025-W38,2025-09-15,South,TOYS,217.0,215.26875781062932,1.7312421893706755,train
2025-W39,2025-09-22,South,TOYS,146.0,146.5458725815206,-0.545872581520598,train
2025-W41,2025-10-06,South,TOYS,67.0,65.95830134511424,1.0416986548857636,train
2025-W42,2025-10-13,South,TOYS,67.0,66.84036841307211,0.15963158692788681,train
2025-W43,2025-10-20,South,TOYS,74.0,73.39842849929434,0.6015715007056599,train
2025-W45,2025-11-03,South,TOYS,39.0,38.33193463918665,0.6680653608133511,train
2025-W46,2025-11-10,South,TOYS,51.0,52.162724683356736,-1.1627246833567355,train
2025-W47,2025-11-17,South,TOYS,64.0,63.410210341532476,0.5897896584675237,train
2024-W33,2024-08-12,West,BEAUTY,27.0,26.923163376154076,0.07683662384592438,train
2024-W34,2024-08-19,West,BEAUTY,64.0,64.7816635464564,-0.7816635464564001,train
2024-W37,2024-09-09,West,BEAUTY,38.0,39.127393666396756,-1.127393666396756,train
2024-W42,2024-10-14,West,BEAUTY,58.0,57.08759952164501,0.9124004783549893,train
2024-W45,2024-11-04,West,BEAUTY,123.0,125.16967943055684,-2.1696794305568403,train
2024-W47,2024-11-18,West,BEAUTY,130.0,129.6438952737303,0.3561047262697059,train
2024-W49,2024-12-02,West,BEAUTY,80.0,80.92443302466397,-0.9244330246639691,train
2024-W50,2024-12-09,West,BEAUTY,62.0,61.318787273234015,0.6812127267659847,train
2024-W51,2024-12-16,West,BEAUTY,37.0,36.970093941470004,0.029906058529995505,train
2024-W52,2024-12-23,West,BEAUTY,85.0,85.16518249883688,-0.1651824988368844,train
2025-W02,2025-01-06,West,BEAUTY,44.0,42.26883690470712,1.731163095292878,train
2025-W03,2025-01-13,West,BEAUTY,38.0,36.448427093327304,1.5515729066726962,train
2025-W04,2025-01-20,West,BEAUTY,36.0,35.526993053643324,0.4730069463566764,train
2025-W05,2025-01-27,West,BEAUTY,29.0,30.387649343820332,-1.387649343820332,train
2025-W06,2025-02-03,West,BEAUTY,63.0,62.94114191744698,0.05885808255302294,train
2025-W08,2025-02-17,West,BEAUTY,68.0,68.18806591919831,-0.1880659191983085,train
2025-W11,2025-03-10,West,BEAUTY,24.0,23.96910389885764,0.03089610114236052,train
2025-W12,2025-03-17,West,BEAUTY,150.0,149.10743122804027,0.8925687719597306,train
2025-W13,2025-03-24,West,BEAUTY,54.0,54.35374073654537,-0.35374073654536886,train
2025-W14,2025-03-31,West,BEAUTY,163.0,161.22335408858416,1.7766459114158408,train
2025-W15,2025-04-07,West,BEAUTY,93.0,92.14663301570283,0.8533669842971676,train
2025-W17,2025-04-21,West,BEAUTY,41.0,40.815913186691226,0.18408681330877386,train
2025-W18,2025-04-28,West,BEAUTY,47.0,46.64561052748422,0.354389472515777,train
2025-W19,2025-05-05,West,BEAUTY,83.0,82.499586218534,0.5004137814659941,train
2025-W20,2025-05-12,West,BEAUTY,170.0,171.56783518648868,-1.5678351864886793,train
2025-W21,2025-05-19,West,BEAUTY,59.0,59.58886816092782,-0.5888681609278166,train
2025-W24,2025-06-09,West,BEAUTY,34.0,34.86618699693381,-0.8661869969338127,train
2025-W26,2025-06-23,West,BEAUTY,57.0,57.29505302341468,-0.2950530234146811,train
2025-W28,2025-07-07,West,BEAUTY,31.0,31.195626423839983,-0.19562642383998252,train
2025-W30,2025-07-21,West,BEAUTY,63.0,64.17236324557916,-1.172363245579163,train
2025-W31,2025-07-28,West,BEAUTY,125.0,125.4478140587938,-0.44781405879379577,train
2025-W33,2025-08-11,West,BEAUTY,33.0,33.52776742099444,-0.5277674209944365,train
2025-W34,2025-08-18,West,BEAUTY,99.0,99.34117059582067,-0.341170595820671,train
2025-W36,2025-09-01,West,BEAUTY,27.0,27.34587491577009,-0.34587491577008933,train
2025-W38,2025-09-15,West,BEAUTY,29.0,30.551497661765435,-1.5514976617654348,train
2025-W39,2025-09-22,West,BEAUTY,47.0,46.43987522118972,0.5601247788102768,train
2025-W40,2025-09-29,West,BEAUTY,27.0,26.574869852764852,0.42513014723514786,train
2025-W41,2025-10-06,West,BEAUTY,53.0,52.81875521985286,0.1812447801471393,train
2025-W42,2025-10-13,West,BEAUTY,54.0,53.27288152350139,0.7271184764986103,train
2025-W44,2025-10-27,West,BEAUTY,32.0,33.89012720547816,-1.8901272054781586,train
2025-W45,2025-11-03,West,BEAUTY,67.0,66.55982037596638,0.4401796240336182,train
2024-W28,2024-07-08,West,ELECTRONICS,35.0,30.791103027700863,4.2088969722991365,train
2024-W29,2024-07-15,West,ELECTRONICS,56.0,59.39174201749078,-3.3917420174907775,train
2024-W30,2024-07-22,West,ELECTRONICS,39.0,38.914715643337594,0.08528435666240597,train
2024-W31,2024-07-29,West,ELECTRONICS,105.0,98.50083999757193,6.49916000242807,train
2024-W32,2024-08-05,West,ELECTRONICS,86.0,85.71517365550005,0.2848263444999475,train
2024-W33,2024-08-12,West,ELECTRONICS,40.0,40.55369799011454,-0.5536979901145429,train
2024-W34,2024-08-19,West,ELECTRONICS,65.0,64.95191525555022,0.04808474444978117,train
2024-W35,2024-08-26,West,ELECTRONICS,224.0,229.02520529084245,-5.02520529084245,train
2024-W36,2024-09-02,West,ELECTRONICS,274.0,273.06709435053756,0.932905649462441,train
2024-W37,2024-09-09,West,ELECTRONICS,58.0,56.85794551017889,1.1420544898211133,train
2024-W38,2024-09-16,West,ELECTRONICS,104.0,105.7174607978645,-1.7174607978645042,train
2024-W39,2024-09-23,West,ELECTRONICS,247.0,262.4797822059448,-15.479782205944787,train
2024-W40,2024-09-30,West,ELECTRONICS,266.0,264.02068133501666,1.9793186649833387,train
2024-W41,2024-10-07,West,ELECTRONICS,82.0,82.25750197810815,-0.25750197810815223,train
2024-W42,2024-10-14,West,ELECTRONICS,78.0,77.20816190808759,0.7918380919124104,train
2024-W43,2024-10-21,West,ELECTRONICS,140.0,140.17432620842456,-0.17432620842456004,train
2024-W44,2024-10-28,West,ELECTRONICS,307.0,307.1396760578083,-0.13967605780828762,train
2024-W45,2024-11-04,West,ELECTRONICS,279.0,279.67239433266735,-0.672394332667352,train
2024-W46,2024-11-11,West,ELECTRONICS,287.0,286.6500999801241,0.3499000198759177,train
2024-W47,2024-11-18,West,ELECTRONICS,106.0,105.26721323319826,0.7327867668017376,train
2024-W48,2024-11-25,West,ELECTRONICS,58.0,57.95618811518251,0.04381188481748666,train
2024-W49,2024-12-02,West,ELECTRONICS,162.0,162.07301420521986,-0.07301420521986302,train
2024-W50,2024-12-09,West,ELECTRONICS,462.0,457.65142760528045,4.348572394719554,train
2024-W51,2024-12-16,West,ELECTRONICS,425.0,424.59566609240574,0.404333907594264,train
2024-W52,2024-12-23,West,ELECTRONICS,179.0,179.24732881457606,-0.24732881457606481,train
2025-W01,2024-12-30,West,ELECTRONICS,216.0,216.3443297457546,-0.3443297457546066,train
2025-W02,2025-01-06,West,ELECTRONICS,487.0,486.6460919872162,0.3539080127837906,train
2025-W03,2025-01-13,West,ELECTRONICS,353.0,353.1216467381856,-0.12164673818557503,train
2025-W04,2025-01-20,West,ELECTRONICS,466.0,468.51359651013445,-2.513596510134448,train
2025-W05,2025-01-27,West,ELECTRONICS,300.0,299.9018765030774,0.09812349692259659,train
2025-W06,2025-02-03,West,ELECTRONICS,254.0,253.1608828338845,0.8391171661154999,train
2025-W07,2025-02-10,West,ELECTRONICS,427.0,427.89806551633086,-0.8980655163308597,train
2025-W08,2025-02-17,West,ELECTRONICS,613.0,611.5236840902797,1.476315909720256,train
2025-W09,2025-02-24,West,ELECTRONICS,78.0,79.22203676208392,-1.222036762083917,train
2025-W10,2025-03-03,West,ELECTRONICS,385.0,385.74985014240934,-0.7498501424093433,train
2025-W11,2025-03-10,West,ELECTRONICS,382.0,382.50796264845513,-0.5079626484551341,train
2025-W12,2025-03-17,West,ELECTRONICS,364.0,363.03114525196617,0.9688547480338343,train
2025-W13,2025-03-24,West,ELECTRONICS,391.0,390.87697441750674,0.12302558249325557,train
2025-W14,2025-03-31,West,ELECTRONICS,344.0,343.9507179485665,0.049282051433522156,train
2025-W15,2025-04-07,West,ELECTRONICS,275.0,275.49336152624664,-0.49336152624664464,train
2025-W16,2025-04-14,West,ELECTRONICS,337.0,336.23781363032526,0.7621863696747369,train
2025-W17,2025-04-21,West,ELECTRONICS,453.0,452.8876473182515,0.11235268174851853,train
2025-W18,2025-04-28,West,ELECTRONICS,327.0,326.8527933123579,0.14720668764209677,train
2025-W19,2025-05-05,West,ELECTRONICS,443.0,444.1514721704921,-1.1514721704921271,train
2025-W20,2025-05-12,West,ELECTRONICS,440.0,439.3188170927737,0.6811829072262867,train
2025-W21,2025-05-19,West,ELECTRONICS,336.0,335.24268810852885,0.7573118914711472,train
2025-W22,2025-05-26,West,ELECTRONICS,209.0,210.5029533246845,-1.502953324684512,train
2025-W23,2025-06-02,West,ELECTRONICS,276.0,274.3976242779486,1.6023757220514199,train
2025-W24,2025-06-09,West,ELECTRONICS,423.0,424.178103076118,-1.1781030761180205,train
2025-W25,2025-06-16,West,ELECTRONICS,390.0,391.1832186492914,-1.1832186492914047,train
2025-W26,2025-06-23,West,ELECTRONICS,563.0,562.8414691040091,0.15853089599090708,train
2025-W27,2025-06-30,West,ELECTRONICS,155.0,154.28330020710447,0.7166997928955254,train
2025-W28,2025-07-07,West,ELECTRONICS,295.0,294.98365094424696,0.016349055753039465,train
2025-W29,2025-07-14,West,ELECTRONICS,327.0,327.0223712482312,-0.022371248231195295,train
2025-W30,2025-07-21,West,ELECTRONICS,254.0,258.0798696754792,-4.079869675479188,train
2025-W31,2025-07-28,West,ELECTRONICS,286.0,287.83268824890604,-1.832688248906038,train
2025-W32,2025-08-04,West,ELECTRONICS,275.0,276.3368495807306,-1.3368495807305862,train
2025-W33,2025-08-11,West,ELECTRONICS,292.0,292.1193648780058,-0.11936487800579698,train
2025-W34,2025-08-18,West,ELECTRONICS,269.0,267.6053898367807,1.3946101632192835,train
2025-W35,2025-08-25,West,ELECTRONICS,89.0,88.307335183827,0.6926648161729929,train
2025-W36,2025-09-01,West,ELECTRONICS,114.0,114.91032488413383,-0.9103248841338285,train
2025-W37,2025-09-08,West,ELECTRONICS,180.0,177.83314721270503,2.166852787294971,train
2025-W38,2025-09-15,West,ELECTRONICS,166.0,166.31717577760998,-0.3171757776099753,train
2025-W39,2025-09-22,West,ELECTRONICS,266.0,265.5168237568873,0.4831762431127231,train
2025-W40,2025-09-29,West,ELECTRONICS,320.0,319.8217082212224,0.1782917787775773,train
2025-W41,2025-10-06,West,ELECTRONICS,291.0,290.7511502017424,0.248849798257595,train
2025-W42,2025-10-13,West,ELECTRONICS,252.0,251.46410913861843,0.5358908613815743,train
2025-W43,2025-10-20,West,ELECTRONICS,219.0,219.4752933558918,-0.4752933558918073,train
2025-W44,2025-10-27,West,ELECTRONICS,91.0,89.83328394575837,1.1667160542416326,train
2025-W45,2025-11-03,West,ELECTRONICS,107.0,108.43410315305492,-1.4341031530549202,train
2025-W46,2025-11-10,West,ELECTRONICS,151.0,151.8239276067877,-0.8239276067876915,train
2025-W47,2025-11-17,West,ELECTRONICS,35.0,33.95845857966713,1.0415414203328694,train
2024-W27,2024-07-01,West,HOME,31.0,41.184905105025024,-10.184905105025024,train
2024-W28,2024-07-08,West,HOME,43.0,44.65155225744456,-1.651552257444557,train
2024-W31,2024-07-29,West,HOME,43.0,43.18425209020431,-0.18425209020431055,train
2024-W32,2024-08-05,West,HOME,21.0,21.64958969484842,-0.6495896948484194,train
2024-W33,2024-08-12,West,HOME,44.0,44.59494893111632,-0.5949489311163205,train
2024-W35,2024-08-26,West,HOME,77.0,75.76424376974616,1.2357562302538412,train
2024-W36,2024-09-02,West,HOME,77.0,79.29904185494355,-2.299041854943553,train
2024-W37,2024-09-09,West,HOME,26.0,26.701044305317993,-0.7010443053179927,train
2024-W38,2024-09-16,West,HOME,175.0,175.48378926449124,-0.4837892644912358,train
2024-W39,2024-09-23,West,HOME,31.0,30.56906887882481,0.4309311211751883,train
2024-W40,2024-09-30,West,HOME,41.0,42.29936249828932,-1.2993624982893195,train
2024-W41,2024-10-07,West,HOME,52.0,52.098945046419374,-0.09894504641937374,train
2024-W42,2024-10-14,West,HOME,58.0,57.773320564711476,0.2266794352885242,train
2024-W43,2024-10-21,West,HOME,70.0,69.62966193029179,0.37033806970821104,train
2024-W44,2024-10-28,West,HOME,48.0,46.113516563383364,1.8864834366166363,train
2024-W45,2024-11-04,West,HOME,118.0,118.74941881212952,-0.7494188121295196,train
2024-W46,2024-11-11,West,HOME,188.0,188.41964260981428,-0.41964260981427515,train
2024-W47,2024-11-18,West,HOME,46.0,44.94047047601227,1.0595295239877274,train
2024-W48,2024-11-25,West,HOME,134.0,135.22067251415797,-1.2206725141579682,train
2024-W49,2024-12-02,West,HOME,199.0,198.91732924917724,0.0826707508227571,train
2024-W50,2024-12-09,West,HOME,146.0,147.33538278129623,-1.3353827812962322,train
2024-W51,2024-12-16,West,HOME,190.0,189.2771755377441,0.7228244622558861,train
2025-W01,2024-12-30,West,HOME,62.0,62.54857424764901,-0.5485742476490074,train
2025-W02,2025-01-06,West,HOME,101.0,101.25594705187284,-0.2559470518728375,train
2025-W03,2025-01-13,West,HOME,187.0,190.06044404881325,-3.0604440488132525,train
2025-W04,2025-01-20,West,HOME,90.0,89.11389034714664,0.8861096528533636,train
2025-W05,2025-01-27,West,HOME,146.0,143.27310672411824,2.726893275881764,train
2025-W06,2025-02-03,West,HOME,137.0,137.46692579311335,-0.46692579311334725,train
2025-W08,2025-02-17,West,HOME,120.0,118.18746576985102,1.8125342301489837,train
2025-W09,2025-02-24,West,HOME,109.0,107.97176922305118,1.028230776948817,train
2025-W10,2025-03-03,West,HOME,66.0,66.51814348850945,-0.5181434885094518,train
2025-W12,2025-03-17,West,HOME,97.0,97.04558155405017,-0.04558155405017317,train
2025-W13,2025-03-24,West,HOME,34.0,34.05908256385662,-0.05908256385662014,train
2025-W14,2025-03-31,West,HOME,155.0,153.39098142343414,1.609018576565859,train
2025-W15,2025-04-07,West,HOME,184.0,184.49468166082508,-0.4946816608250799,train
2025-W16,2025-04-14,West,HOME,141.0,140.74236642474457,0.25763357525542574,train
2025-W17,2025-04-21,West,HOME,236.0,237.1454524254854,-1.145452425485388,train
2025-W18,2025-04-28,West,HOME,123.0,124.26501787859142,-1.2650178785914221,train
2025-W19,2025-05-05,West,HOME,70.0,68.65185317441662,1.3481468255833846,train
2025-W21,2025-05-19,West,HOME,241.0,241.28697850577709,-0.2869785057770855,train
2025-W22,2025-05-26,West,HOME,140.0,140.29414887001457,-0.2941488700145669,train
2025-W23,2025-06-02,West,HOME,190.0,189.78817395835983,0.21182604164016539,train
2025-W24,2025-06-09,West,HOME,307.0,307.9856468114244,-0.9856468114243739,train
2025-W25,2025-06-16,West,HOME,279.0,278.66141422692465,0.3385857730753514,train
2025-W26,2025-06-23,West,HOME,112.0,111.30396016830001,0.6960398316999914,train
2025-W28,2025-07-07,West,HOME,60.0,61.675598706158056,-1.6755987061580555,train
2025-W29,2025-07-14,West,HOME,251.0,251.42120373201936,-0.42120373201936445,train
2025-W30,2025-07-21,West,HOME,104.0,105.8495567135237,-1.8495567135236968,train
2025-W31,2025-07-28,West,HOME,222.0,216.17089992872943,5.829100071270574,train
2025-W32,2025-08-04,West,HOME,77.0,76.0139070572956,0.9860929427044027,train
2025-W33,2025-08-11,West,HOME,86.0,84.75761507596063,1.2423849240393707,train
2025-W34,2025-08-18,West,HOME,175.0,174.504279691906,0.4957203080940076,train
2025-W35,2025-08-25,West,HOME,79.0,79.22601892723209,-0.22601892723209005,train
2025-W37,2025-09-08,West,HOME,278.0,279.93411932488436,-1.9341193248843638,train
2025-W38,2025-09-15,West,HOME,178.0,178.4077147406898,-0.40771474068981206,train
