canonical_warehouse_id,sku_id,starting_inventory_units,inventory_value_usd,daily_holding_cost_usd
WH-SOUTH,SKU-103684,661,19869.66,13.6093
WH-SOUTH,SKU-103689,790,67734.6,46.3935
WH-SOUTH,SKU-103691,2210,33105.8,22.6746
WH-SOUTH,SKU-103692,2006,44773.92,30.6677
WH-SOUTH,SKU-103702,898,26993.88,18.4889
WH-SOUTH,SKU-103706,1232,147088.48,100.7456
WH-SOUTH,SKU-103710,1494,33346.08,22.8403
WH-SOUTH,SKU-103717,872,41437.44,28.3819
WH-SOUTH,SKU-103719,2958,114297.12,78.2864
WH-SOUTH,SKU-103729,2822,174540.7,119.5484
WH-SOUTH,SKU-103734,2189,210953.93,144.4893
WH-SOUTH,SKU-103744,2624,133771.52,91.6248
WH-SOUTH,SKU-103748,734,82560.32,56.5481
WH-SOUTH,SKU-103755,592,22874.88,15.6679
WH-SOUTH,SKU-103764,801,17878.32,12.2457
WH-SOUTH,SKU-103768,797,66055.36,45.2433
WH-SOUTH,SKU-103772,2102,143545.58,98.3189
WH-SOUTH,SKU-103773,1287,49729.68,34.0617
WH-SOUTH,SKU-103776,968,37761.68,25.864
WH-SOUTH,SKU-103777,2448,132265.44,90.5931
WH-SOUTH,SKU-103780,2115,107822.7,73.8516
WH-SOUTH,SKU-103785,1462,173802.56,119.0434
WH-SOUTH,SKU-103788,2917,281111.29,192.5424
WH-SOUTH,SKU-103797,2315,198488.1,135.9507
WH-SOUTH,SKU-103801,2809,173736.65,118.9977
WH-SOUTH,SKU-103816,2401,122402.98,83.8381
WH-SOUTH,SKU-103823,2251,90917.89,62.2717
WH-SOUTH,SKU-103826,1842,125790.18,86.1577
WH-SOUTH,SKU-103841,1894,76498.66,52.3956
WH-SOUTH,SKU-103843,920,43718.4,29.9442
WH-SOUTH,SKU-103846,566,17013.96,11.6534
WH-SOUTH,SKU-103864,661,19869.66,13.6093
WH-SOUTH,SKU-103869,790,67734.6,46.3935
WH-SOUTH,SKU-103882,898,26993.88,18.4889
WH-SOUTH,SKU-103883,1586,188892.6,129.378
WH-SOUTH,SKU-103885,2932,158415.96,108.5045
WH-SOUTH,SKU-103887,2315,198488.1,135.9507
WH-SOUTH,SKU-103888,822,41905.56,28.7026
WH-SOUTH,SKU-103891,2809,173736.65,118.9977
WH-SOUTH,SKU-103893,2638,313605.44,214.7992
WH-SOUTH,SKU-103897,872,41437.44,28.3819
WH-SOUTH,SKU-103904,2477,295729.03,202.5542
WH-SOUTH,SKU-103909,2822,174540.7,119.5484
WH-SOUTH,SKU-103917,1172,45286.08,31.0182
WH-SOUTH,SKU-103920,2892,112816.92,77.2713
WH-SOUTH,SKU-103928,734,82560.32,56.5481
WH-SOUTH,SKU-103932,2942,283520.54,194.1926
WH-SOUTH,SKU-103942,2016,102775.68,70.3947
WH-SOUTH,SKU-103943,1425,21346.5,14.6205
WH-SOUTH,SKU-103951,2084,99031.68,67.83
WH-SOUTH,SKU-103955,2627,312875.7,214.2975
WH-SOUTH,SKU-103958,534,63754.26,43.6673
WH-SOUTH,SKU-103966,1960,162444.8,111.2633
WH-SOUTH,SKU-103970,1953,133370.37,91.3496
WH-SOUTH,SKU-103971,1068,41267.52,28.2657
WH-SOUTH,SKU-103976,1232,147088.48,100.7456
WH-SOUTH,SKU-103978,822,41905.56,28.7026
WH-SOUTH,SKU-103982,2646,297622.08,203.8505
WH-SOUTH,SKU-103985,646,26091.94,17.8709
WH-SOUTH,SKU-103988,2832,193397.28,132.464
WH-SOUTH,SKU-103995,1382,118492.68,81.1593
WH-SOUTH,SKU-103998,2959,66044.88,45.2372
WH-SOUTH,SKU-103999,2822,174540.7,119.5484
WH-SOUTH,SKU-104005,965,45856.8,31.4088
WH-SOUTH,SKU-104007,1172,45286.08,31.0182
WH-SOUTH,SKU-104015,2436,36491.28,24.9934
WH-SOUTH,SKU-104016,1537,34305.84,23.4977
WH-SOUTH,SKU-104017,585,36182.25,24.7824
WH-SOUTH,SKU-104023,920,43718.4,29.9442
WH-SOUTH,SKU-104030,2807,335127.73,229.5396
WH-SOUTH,SKU-104033,1425,21346.5,14.6205
WH-SOUTH,SKU-104044,661,19869.66,13.6093
WH-SOUTH,SKU-104057,2851,115151.89,78.8701
WH-SOUTH,SKU-104059,2079,98794.08,67.6673
WH-SOUTH,SKU-104064,1923,75016.23,51.3806
WH-SOUTH,SKU-104068,822,41905.56,28.7026
WH-SOUTH,SKU-104075,646,26091.94,17.8709
WH-SOUTH,SKU-104079,2958,114297.12,78.2864
WH-SOUTH,SKU-104080,2629,79027.74,54.1285
WH-SOUTH,SKU-104083,2593,140099.79,95.9592
WH-SOUTH,SKU-104086,2401,122402.98,83.8381
WH-SOUTH,SKU-104087,2561,38363.78,26.2759
WH-SOUTH,SKU-104096,1842,125790.18,86.1577
WH-SOUTH,SKU-104098,888,26693.28,18.283
WH-SOUTH,SKU-104103,616,52815.84,36.1752
WH-SOUTH,SKU-104114,2579,176119.91,120.6301
WH-SOUTH,SKU-104117,1780,211998.0,145.2035
WH-SOUTH,SKU-104125,1353,83683.05,57.3171
WH-SOUTH,SKU-104126,510,57364.8,39.2909
WH-SOUTH,SKU-104133,1287,49729.68,34.0617
WH-SOUTH,SKU-104135,2627,312875.7,214.2975
WH-SOUTH,SKU-104136,968,37761.68,25.864
WH-SOUTH,SKU-104142,2006,44773.92,30.6677
WH-SOUTH,SKU-104146,1960,162444.8,111.2633
WH-SOUTH,SKU-104147,2851,115151.89,78.8701
WH-SOUTH,SKU-104149,2079,98794.08,67.6673
WH-SOUTH,SKU-104150,1953,133370.37,91.3496
WH-SOUTH,SKU-104151,1068,41267.52,28.2657
WH-SOUTH,SKU-104163,2638,313605.44,214.7992
WH-SOUTH,SKU-104166,1224,117956.88,80.7926
WH-SOUTH,SKU-104171,970,115527.0,79.1277
WH-SOUTH,SKU-104175,1382,118492.68,81.1593
WH-SOUTH,SKU-104176,2401,122402.98,83.8381
WH-SOUTH,SKU-104182,1131,93737.28,64.2035
WH-SOUTH,SKU-104183,2251,90917.89,62.2717
WH-SOUTH,SKU-104185,965,45856.8,31.4088
WH-SOUTH,SKU-104188,888,26693.28,18.283
WH-SOUTH,SKU-104201,1894,76498.66,52.3956
WH-SOUTH,SKU-104203,920,43718.4,29.9442
WH-SOUTH,SKU-104206,566,17013.96,11.6534
WH-SOUTH,SKU-104209,862,46573.86,31.9
WH-SOUTH,SKU-104210,2807,335127.73,229.5396
WH-SOUTH,SKU-104213,1425,21346.5,14.6205
WH-SOUTH,SKU-104219,1875,75731.25,51.87
WH-SOUTH,SKU-104228,534,63754.26,43.6673
WH-SOUTH,SKU-104233,2669,165077.65,113.0668
WH-SOUTH,SKU-104241,1068,41267.52,28.2657
WH-SOUTH,SKU-104253,2638,313605.44,214.7992
WH-SOUTH,SKU-104257,872,41437.44,28.3819
WH-SOUTH,SKU-104259,2958,114297.12,78.2864
WH-SOUTH,SKU-104288,734,82560.32,56.5481
WH-SOUTH,SKU-104302,2016,102775.68,70.3947
WH-SOUTH,SKU-104311,2084,99031.68,67.83
WH-SOUTH,SKU-104317,2448,132265.44,90.5931
WH-SOUTH,SKU-104319,790,67734.6,46.3935
WH-SOUTH,SKU-104320,2115,107822.7,73.8516
WH-SOUTH,SKU-104331,1068,41267.52,28.2657
WH-SOUTH,SKU-104332,898,26993.88,18.4889
WH-SOUTH,SKU-104334,1923,75016.23,51.3806
WH-SOUTH,SKU-104335,2932,158415.96,108.5045
WH-SOUTH,SKU-104340,1494,33346.08,22.8403
WH-SOUTH,SKU-104342,2646,297622.08,203.8505
WH-SOUTH,SKU-104344,1602,132773.76,90.9407
WH-SOUTH,SKU-104352,2237,87265.37,59.7704
WH-SOUTH,SKU-104356,2401,122402.98,83.8381
WH-SOUTH,SKU-104360,1339,150610.72,103.1579
WH-SOUTH,SKU-104367,1172,45286.08,31.0182
WH-SOUTH,SKU-104372,1950,232810.5,159.4593
WH-SOUTH,SKU-104375,2436,36491.28,24.9934
WH-SOUTH,SKU-104380,2488,206205.44,141.2363
WH-SOUTH,SKU-104381,1894,76498.66,52.3956
WH-SOUTH,SKU-104383,920,43718.4,29.9442
WH-SOUTH,SKU-104391,740,63447.6,43.4572
WH-SOUTH,SKU-104395,1353,83683.05,57.3171
WH-SOUTH,SKU-104396,510,57364.8,39.2909
WH-SOUTH,SKU-104400,1588,153035.56,104.8191
WH-SOUTH,SKU-104408,534,63754.26,43.6673
WH-SOUTH,SKU-104410,2115,107822.7,73.8516
WH-SOUTH,SKU-104411,2210,33105.8,22.6746
WH-SOUTH,SKU-104418,2917,281111.29,192.5424
WH-SOUTH,SKU-104419,2079,98794.08,67.6673
WH-SOUTH,SKU-104425,2932,158415.96,108.5045
WH-SOUTH,SKU-104426,1232,147088.48,100.7456
WH-SOUTH,SKU-104431,2809,173736.65,118.9977
WH-SOUTH,SKU-104434,1602,132773.76,90.9407
WH-SOUTH,SKU-104441,970,115527.0,79.1277
WH-SOUTH,SKU-104452,1131,93737.28,64.2035
WH-SOUTH,SKU-104458,888,26693.28,18.283
WH-SOUTH,SKU-104461,1626,87852.78,60.1734
WH-SOUTH,SKU-104463,616,52815.84,36.1752
WH-SOUTH,SKU-104464,2624,133771.52,91.6248
WH-SOUTH,SKU-104465,2436,36491.28,24.9934
WH-SOUTH,SKU-104473,920,43718.4,29.9442
WH-SOUTH,SKU-104484,801,17878.32,12.2457
WH-SOUTH,SKU-104486,510,57364.8,39.2909
WH-SOUTH,SKU-104488,797,66055.36,45.2433
WH-SOUTH,SKU-104499,790,67734.6,46.3935
WH-SOUTH,SKU-104510,1953,133370.37,91.3496
WH-SOUTH,SKU-104513,1586,188892.6,129.378
WH-SOUTH,SKU-104524,1602,132773.76,90.9407
WH-SOUTH,SKU-104527,872,41437.44,28.3819
WH-SOUTH,SKU-104530,2629,79027.74,54.1285
WH-SOUTH,SKU-104536,2401,122402.98,83.8381
WH-SOUTH,SKU-104538,2959,66044.88,45.2372
WH-SOUTH,SKU-104539,2822,174540.7,119.5484
WH-SOUTH,SKU-104548,888,26693.28,18.283
WH-SOUTH,SKU-104549,2816,335385.6,229.7152
WH-SOUTH,SKU-104565,592,22874.88,15.6679
WH-SOUTH,SKU-104566,566,17013.96,11.6534
WH-SOUTH,SKU-104573,1425,21346.5,14.6205
WH-SOUTH,SKU-104575,1353,83683.05,57.3171
WH-SOUTH,SKU-104576,510,57364.8,39.2909
WH-SOUTH,SKU-104581,2084,99031.68,67.83
WH-SOUTH,SKU-104586,968,37761.68,25.864
WH-SOUTH,SKU-104594,2483,279287.84,191.2928
WH-SOUTH,SKU-104598,2917,281111.29,192.5424
WH-SOUTH,SKU-104605,2932,158415.96,108.5045
WH-SOUTH,SKU-104606,1232,147088.48,100.7456
WH-SOUTH,SKU-104609,2935,43966.3,30.1131
WH-SOUTH,SKU-104615,646,26091.94,17.8709
WH-SOUTH,SKU-104617,872,41437.44,28.3819
WH-SOUTH,SKU-104619,2958,114297.12,78.2864
WH-SOUTH,SKU-104621,970,115527.0,79.1277
WH-SOUTH,SKU-104633,2251,90917.89,62.2717
WH-SOUTH,SKU-104636,1842,125790.18,86.1577
WH-SOUTH,SKU-104649,1460,173564.8,118.8805
WH-SOUTH,SKU-104650,2488,206205.44,141.2363
WH-SOUTH,SKU-104657,1780,211998.0,145.2035
WH-SOUTH,SKU-104660,2807,335127.73,229.5396
WH-SOUTH,SKU-104667,1372,163103.36,111.7151
WH-SOUTH,SKU-104668,797,66055.36,45.2433
WH-SOUTH,SKU-104669,1875,75731.25,51.87
WH-SOUTH,SKU-104670,1588,153035.56,104.8191
WH-SOUTH,SKU-104671,2084,99031.68,67.83
WH-SOUTH,SKU-104677,2448,132265.44,90.5931
WH-SOUTH,SKU-104678,534,63754.26,43.6673
WH-SOUTH,SKU-104681,2210,33105.8,22.6746
WH-SOUTH,SKU-104684,2483,279287.84,191.2928
WH-SOUTH,SKU-104685,1462,173802.56,119.0434
WH-SOUTH,SKU-104693,1586,188892.6,129.378
WH-SOUTH,SKU-104699,2935,43966.3,30.1131
WH-SOUTH,SKU-104708,2832,193397.28,132.464
WH-SOUTH,SKU-104709,2958,114297.12,78.2864
WH-SOUTH,SKU-104713,2593,140099.79,95.9592
WH-SOUTH,SKU-104718,2959,66044.88,45.2372
WH-SOUTH,SKU-104726,1842,125790.18,86.1577
WH-SOUTH,SKU-104729,2816,335385.6,229.7152
WH-SOUTH,SKU-104730,2892,112816.92,77.2713
WH-SOUTH,SKU-104735,2436,36491.28,24.9934
WH-SOUTH,SKU-104739,1460,173564.8,118.8805
WH-SOUTH,SKU-104744,2579,176119.91,120.6301
WH-SOUTH,SKU-104746,566,17013.96,11.6534
WH-SOUTH,SKU-104751,740,63447.6,43.4572
WH-SOUTH,SKU-104756,510,57364.8,39.2909
WH-SOUTH,SKU-104759,1875,75731.25,51.87
WH-SOUTH,SKU-104761,2084,99031.68,67.83
WH-SOUTH,SKU-104764,661,19869.66,13.6093
WH-SOUTH,SKU-104768,534,63754.26,43.6673
WH-SOUTH,SKU-104772,2006,44773.92,30.6677
WH-SOUTH,SKU-104776,1960,162444.8,111.2633
WH-SOUTH,SKU-104778,2917,281111.29,192.5424
WH-SOUTH,SKU-104782,898,26993.88,18.4889
WH-SOUTH,SKU-104800,2629,79027.74,54.1285
WH-SOUTH,SKU-104802,2237,87265.37,59.7704
WH-SOUTH,SKU-104807,2561,38363.78,26.2759
WH-SOUTH,SKU-104808,2959,66044.88,45.2372
WH-SOUTH,SKU-104818,888,26693.28,18.283
WH-SOUTH,SKU-104819,2816,335385.6,229.7152
WH-SOUTH,SKU-104822,1950,232810.5,159.4593
WH-SOUTH,SKU-104823,616,52815.84,36.1752
WH-SOUTH,SKU-104830,2488,206205.44,141.2363
WH-SOUTH,SKU-104836,566,17013.96,11.6534
WH-SOUTH,SKU-104845,1353,83683.05,57.3171
WH-SOUTH,SKU-104847,1372,163103.36,111.7151
WH-SOUTH,SKU-104853,1287,49729.68,34.0617
WH-SOUTH,SKU-104857,2448,132265.44,90.5931
WH-SOUTH,SKU-104858,534,63754.26,43.6673
WH-SOUTH,SKU-104863,2669,165077.65,113.0668
WH-SOUTH,SKU-104865,1462,173802.56,119.0434
WH-SOUTH,SKU-104867,2851,115151.89,78.8701
WH-SOUTH,SKU-104869,2079,98794.08,67.6673
WH-SOUTH,SKU-104875,2932,158415.96,108.5045
WH-SOUTH,SKU-104882,2646,297622.08,203.8505
WH-SOUTH,SKU-104889,2958,114297.12,78.2864
WH-SOUTH,SKU-104896,2401,122402.98,83.8381
WH-SOUTH,SKU-104900,1339,150610.72,103.1579
WH-SOUTH,SKU-104906,1842,125790.18,86.1577
WH-SOUTH,SKU-104907,1172,45286.08,31.0182
WH-SOUTH,SKU-104916,1537,34305.84,23.4977
WH-SOUTH,SKU-104919,1460,173564.8,118.8805
WH-SOUTH,SKU-104927,1780,211998.0,145.2035
WH-SOUTH,SKU-104932,2016,102775.68,70.3947
WH-SOUTH,SKU-104937,1372,163103.36,111.7151
WH-SOUTH,SKU-104941,2084,99031.68,67.83
WH-SOUTH,SKU-104945,2627,312875.7,214.2975
WH-SOUTH,SKU-104946,968,37761.68,25.864
WH-SOUTH,SKU-104961,1068,41267.52,28.2657
WH-SOUTH,SKU-104965,2932,158415.96,108.5045
WH-SOUTH,SKU-104971,2809,173736.65,118.9977
WH-SOUTH,SKU-104975,646,26091.94,17.8709
WH-SOUTH,SKU-104978,2832,193397.28,132.464
WH-SOUTH,SKU-104979,2958,114297.12,78.2864
WH-SOUTH,SKU-104982,2237,87265.37,59.7704
WH-SOUTH,SKU-104991,1256,149313.28,102.2698
WH-WEST,SKU-100003,2669,165077.65,113.0668
WH-WEST,SKU-100004,2483,279287.84,191.2928
WH-WEST,SKU-100011,1068,41267.52,28.2657
WH-WEST,SKU-100025,646,26091.94,17.8709
WH-WEST,SKU-100032,2237,87265.37,59.7704
WH-WEST,SKU-100034,2477,295729.03,202.5542
WH-WEST,SKU-100041,1256,149313.28,102.2698
WH-WEST,SKU-100042,1131,93737.28,64.2035
WH-WEST,SKU-100045,965,45856.8,31.4088
WH-WEST,SKU-100046,1842,125790.18,86.1577
WH-WEST,SKU-100058,734,82560.32,56.5481
WH-WEST,SKU-100066,566,17013.96,11.6534
WH-WEST,SKU-100075,1353,83683.05,57.3171
WH-WEST,SKU-100078,797,66055.36,45.2433
WH-WEST,SKU-100079,1875,75731.25,51.87
WH-WEST,SKU-100081,2084,99031.68,67.83
WH-WEST,SKU-100084,661,19869.66,13.6093
WH-WEST,SKU-100086,968,37761.68,25.864
WH-WEST,SKU-100087,2448,132265.44,90.5931
WH-WEST,SKU-100092,2006,44773.92,30.6677
WH-WEST,SKU-100100,1953,133370.37,91.3496
WH-WEST,SKU-100103,1586,188892.6,129.378
WH-WEST,SKU-100105,2932,158415.96,108.5045
WH-WEST,SKU-100112,2646,297622.08,203.8505
WH-WEST,SKU-100113,2638,313605.44,214.7992
WH-WEST,SKU-100119,2958,114297.12,78.2864
WH-WEST,SKU-100127,2561,38363.78,26.2759
WH-WEST,SKU-100133,2251,90917.89,62.2717
WH-WEST,SKU-100137,1172,45286.08,31.0182
WH-WEST,SKU-100138,888,26693.28,18.283
WH-WEST,SKU-100141,1626,87852.78,60.1734
WH-WEST,SKU-100143,616,52815.84,36.1752
WH-WEST,SKU-100144,2624,133771.52,91.6248
WH-WEST,SKU-100153,920,43718.4,29.9442
WH-WEST,SKU-100155,592,22874.88,15.6679
WH-WEST,SKU-100159,862,46573.86,31.9
WH-WEST,SKU-100171,2084,99031.68,67.83
WH-WEST,SKU-100188,2917,281111.29,192.5424
WH-WEST,SKU-100193,1586,188892.6,129.378
WH-WEST,SKU-100197,2315,198488.1,135.9507
WH-WEST,SKU-100228,888,26693.28,18.283
WH-WEST,SKU-100231,1626,87852.78,60.1734
WH-WEST,SKU-100232,1950,232810.5,159.4593
WH-WEST,SKU-100235,2436,36491.28,24.9934
WH-WEST,SKU-100242,2942,283520.54,194.1926
WH-WEST,SKU-100245,592,22874.88,15.6679
WH-WEST,SKU-100249,862,46573.86,31.9
WH-WEST,SKU-100252,2016,102775.68,70.3947
WH-WEST,SKU-100262,2102,143545.58,98.3189
WH-WEST,SKU-100263,1287,49729.68,34.0617
WH-WEST,SKU-100268,534,63754.26,43.6673
WH-WEST,SKU-100271,2210,33105.8,22.6746
WH-WEST,SKU-100275,1462,173802.56,119.0434
WH-WEST,SKU-100277,2851,115151.89,78.8701
WH-WEST,SKU-100285,2932,158415.96,108.5045
WH-WEST,SKU-100301,970,115527.0,79.1277
WH-WEST,SKU-100305,1382,118492.68,81.1593
WH-WEST,SKU-100318,888,26693.28,18.283
WH-WEST,SKU-100321,1626,87852.78,60.1734
WH-WEST,SKU-100322,1950,232810.5,159.4593
WH-WEST,SKU-100332,2942,283520.54,194.1926
WH-WEST,SKU-100337,1780,211998.0,145.2035
WH-WEST,SKU-100348,797,66055.36,45.2433
WH-WEST,SKU-100364,2483,279287.84,191.2928
WH-WEST,SKU-100370,1953,133370.37,91.3496
WH-WEST,SKU-100379,2935,43966.3,30.1131
WH-WEST,SKU-100382,2646,297622.08,203.8505
WH-WEST,SKU-100386,1224,117956.88,80.7926
WH-WEST,SKU-100387,872,41437.44,28.3819
WH-WEST,SKU-100388,2832,193397.28,132.464
WH-WEST,SKU-100397,2561,38363.78,26.2759
WH-WEST,SKU-100404,2189,210953.93,144.4893
WH-WEST,SKU-100410,2892,112816.92,77.2713
WH-WEST,SKU-100413,616,52815.84,36.1752
WH-WEST,SKU-100420,2488,206205.44,141.2363
WH-WEST,SKU-100427,1780,211998.0,145.2035
WH-WEST,SKU-100428,1615,63001.15,43.1512
WH-WEST,SKU-100433,1425,21346.5,14.6205
WH-WEST,SKU-100438,797,66055.36,45.2433
WH-WEST,SKU-100439,1875,75731.25,51.87
WH-WEST,SKU-100443,1287,49729.68,34.0617
WH-WEST,SKU-100444,661,19869.66,13.6093
WH-WEST,SKU-100445,2627,312875.7,214.2975
WH-WEST,SKU-100452,2006,44773.92,30.6677
WH-WEST,SKU-100455,1462,173802.56,119.0434
WH-WEST,SKU-100456,1960,162444.8,111.2633
WH-WEST,SKU-100461,1068,41267.52,28.2657
WH-WEST,SKU-100467,2315,198488.1,135.9507
WH-WEST,SKU-100470,1494,33346.08,22.8403
WH-WEST,SKU-100472,2646,297622.08,203.8505
WH-WEST,SKU-100475,646,26091.94,17.8709
WH-WEST,SKU-100482,2237,87265.37,59.7704
WH-WEST,SKU-100494,2189,210953.93,144.4893
WH-WEST,SKU-100516,566,17013.96,11.6534
WH-WEST,SKU-100518,1615,63001.15,43.1512
WH-WEST,SKU-100522,2016,102775.68,70.3947
WH-WEST,SKU-100523,1425,21346.5,14.6205
WH-WEST,SKU-100525,1353,83683.05,57.3171
WH-WEST,SKU-100529,1875,75731.25,51.87
WH-WEST,SKU-100532,2102,143545.58,98.3189
WH-WEST,SKU-100534,661,19869.66,13.6093
WH-WEST,SKU-100546,1960,162444.8,111.2633
WH-WEST,SKU-100553,1586,188892.6,129.378
WH-WEST,SKU-100564,1602,132773.76,90.9407
WH-WEST,SKU-100568,2832,193397.28,132.464
WH-WEST,SKU-100579,2822,174540.7,119.5484
WH-WEST,SKU-100583,2251,90917.89,62.2717
WH-WEST,SKU-100585,965,45856.8,31.4088
WH-WEST,SKU-100588,888,26693.28,18.283
WH-WEST,SKU-100589,2816,335385.6,229.7152
WH-WEST,SKU-100590,2892,112816.92,77.2713
WH-WEST,SKU-100593,616,52815.84,36.1752
WH-WEST,SKU-100594,2624,133771.52,91.6248
WH-WEST,SKU-100598,734,82560.32,56.5481
WH-WEST,SKU-100599,1460,173564.8,118.8805
WH-WEST,SKU-100603,920,43718.4,29.9442
WH-WEST,SKU-100605,592,22874.88,15.6679
WH-WEST,SKU-100618,797,66055.36,45.2433
WH-WEST,SKU-100619,1875,75731.25,51.87
WH-WEST,SKU-100626,968,37761.68,25.864
WH-WEST,SKU-100632,2006,44773.92,30.6677
WH-WEST,SKU-100643,1586,188892.6,129.378
WH-WEST,SKU-100648,822,41905.56,28.7026
WH-WEST,SKU-100649,2935,43966.3,30.1131
WH-WEST,SKU-100669,2822,174540.7,119.5484
WH-WEST,SKU-100673,2251,90917.89,62.2717
WH-WEST,SKU-100680,2892,112816.92,77.2713
WH-WEST,SKU-100687,585,36182.25,24.7824
WH-WEST,SKU-100698,1615,63001.15,43.1512
WH-WEST,SKU-100710,1588,153035.56,104.8191
WH-WEST,SKU-100714,661,19869.66,13.6093
WH-WEST,SKU-100716,968,37761.68,25.864
WH-WEST,SKU-100718,534,63754.26,43.6673
WH-WEST,SKU-100721,2210,33105.8,22.6746
WH-WEST,SKU-100724,2483,279287.84,191.2928
WH-WEST,SKU-100726,1960,162444.8,111.2633
WH-WEST,SKU-100730,1953,133370.37,91.3496
WH-WEST,SKU-100733,1586,188892.6,129.378
WH-WEST,SKU-100742,2646,297622.08,203.8505
WH-WEST,SKU-100743,2638,313605.44,214.7992
WH-WEST,SKU-100744,1602,132773.76,90.9407
WH-WEST,SKU-100749,2958,114297.12,78.2864
WH-WEST,SKU-100751,970,115527.0,79.1277
WH-WEST,SKU-100753,2593,140099.79,95.9592
WH-WEST,SKU-100755,1382,118492.68,81.1593
WH-WEST,SKU-100757,2561,38363.78,26.2759
WH-WEST,SKU-100763,2251,90917.89,62.2717
WH-WEST,SKU-100771,1626,87852.78,60.1734
WH-WEST,SKU-100776,1537,34305.84,23.4977
WH-WEST,SKU-100779,1460,173564.8,118.8805
WH-WEST,SKU-100783,920,43718.4,29.9442
WH-WEST,SKU-100784,2579,176119.91,120.6301
WH-WEST,SKU-100785,592,22874.88,15.6679
WH-WEST,SKU-100787,1780,211998.0,145.2035
WH-WEST,SKU-100801,2084,99031.68,67.83
WH-WEST,SKU-100804,661,19869.66,13.6093
WH-WEST,SKU-100806,968,37761.68,25.864
WH-WEST,SKU-100822,898,26993.88,18.4889
WH-WEST,SKU-100823,1586,188892.6,129.378
WH-WEST,SKU-100825,2932,158415.96,108.5045
WH-WEST,SKU-100830,1494,33346.08,22.8403
WH-WEST,SKU-100833,2638,313605.44,214.7992
WH-WEST,SKU-100835,646,26091.94,17.8709
WH-WEST,SKU-100838,2832,193397.28,132.464
WH-WEST,SKU-100844,2477,295729.03,202.5542
WH-WEST,SKU-100847,2561,38363.78,26.2759
WH-WEST,SKU-100848,2959,66044.88,45.2372
WH-WEST,SKU-100849,2822,174540.7,119.5484
WH-WEST,SKU-100855,965,45856.8,31.4088
WH-WEST,SKU-100859,2816,335385.6,229.7152
WH-WEST,SKU-100860,2892,112816.92,77.2713
WH-WEST,SKU-100873,920,43718.4,29.9442
WH-WEST,SKU-100880,2807,335127.73,229.5396
WH-WEST,SKU-100885,1353,83683.05,57.3171
WH-WEST,SKU-100893,1287,49729.68,34.0617
WH-WEST,SKU-100896,968,37761.68,25.864
WH-WEST,SKU-100902,2006,44773.92,30.6677
WH-WEST,SKU-100906,1960,162444.8,111.2633
WH-WEST,SKU-100908,2917,281111.29,192.5424
WH-WEST,SKU-100909,2079,98794.08,67.6673
WH-WEST,SKU-100918,822,41905.56,28.7026
WH-WEST,SKU-100925,646,26091.94,17.8709
WH-WEST,SKU-100938,2959,66044.88,45.2372
WH-WEST,SKU-100942,1131,93737.28,64.2035
WH-WEST,SKU-100946,1842,125790.18,86.1577
WH-WEST,SKU-100952,1950,232810.5,159.4593
WH-WEST,SKU-100953,616,52815.84,36.1752
WH-WEST,SKU-100955,2436,36491.28,24.9934
WH-WEST,SKU-100956,1537,34305.84,23.4977
WH-WEST,SKU-100957,585,36182.25,24.7824
WH-WEST,SKU-100961,1894,76498.66,52.3956
WH-WEST,SKU-100965,592,22874.88,15.6679
WH-WEST,SKU-100970,2807,335127.73,229.5396
WH-WEST,SKU-100972,2016,102775.68,70.3947
WH-WEST,SKU-100980,1588,153035.56,104.8191
WH-WEST,SKU-100983,1287,49729.68,34.0617
WH-WEST,SKU-100997,2851,115151.89,78.8701
WH-WEST,SKU-101004,1923,75016.23,51.3806
WH-WEST,SKU-101005,2932,158415.96,108.5045
WH-WEST,SKU-101006,1232,147088.48,100.7456
WH-WEST,SKU-101009,2935,43966.3,30.1131
WH-WEST,SKU-101011,2809,173736.65,118.9977
WH-WEST,SKU-101014,1602,132773.76,90.9407
WH-WEST,SKU-101020,2629,79027.74,54.1285
WH-WEST,SKU-101025,1382,118492.68,81.1593
WH-WEST,SKU-101026,2401,122402.98,83.8381
WH-WEST,SKU-101028,2959,66044.88,45.2372
WH-WEST,SKU-101034,2189,210953.93,144.4893
WH-WEST,SKU-101037,1172,45286.08,31.0182
WH-WEST,SKU-101048,734,82560.32,56.5481
WH-WEST,SKU-101053,920,43718.4,29.9442
WH-WEST,SKU-101055,592,22874.88,15.6679
WH-WEST,SKU-101057,1780,211998.0,145.2035
WH-WEST,SKU-101059,862,46573.86,31.9
WH-WEST,SKU-101062,2016,102775.68,70.3947
WH-WEST,SKU-101065,1353,83683.05,57.3171
WH-WEST,SKU-101074,661,19869.66,13.6093
WH-WEST,SKU-101080,2115,107822.7,73.8516
WH-WEST,SKU-101084,2483,279287.84,191.2928
WH-WEST,SKU-101086,1960,162444.8,111.2633
WH-WEST,SKU-101095,2932,158415.96,108.5045
WH-WEST,SKU-101097,2315,198488.1,135.9507
WH-WEST,SKU-101101,2809,173736.65,118.9977
WH-WEST,SKU-101102,2646,297622.08,203.8505
WH-WEST,SKU-101106,1224,117956.88,80.7926
WH-WEST,SKU-101121,1256,149313.28,102.2698
WH-WEST,SKU-101125,965,45856.8,31.4088
WH-WEST,SKU-101126,1842,125790.18,86.1577
WH-WEST,SKU-101127,1172,45286.08,31.0182
